Profit,Age,Purchase History,Customer Segment,Property Value
201.35,54,7,Mass Customer,2
14.23,54,7,Mass Customer,2
1230.3,54,7,Mass Customer,2
201.35,54,7,Mass Customer,2
1028.76,54,7,Mass Customer,2
448.68,22,83,Affluent Customer,4
199.1,22,83,Affluent Customer,4
1010.02,22,83,Affluent Customer,4
448.68,22,83,Affluent Customer,4
1344.33,22,83,Affluent Customer,4
531.96,22,83,Affluent Customer,4
1702.55,44,21,Affluent Customer,8
1630.25,44,21,Affluent Customer,8
198.29,44,21,Affluent Customer,8
400.65,35,39,High Net Worth,9
573.45,35,39,High Net Worth,9
1344.33,35,39,High Net Worth,9
133.38,35,39,High Net Worth,9
135.85,35,39,High Net Worth,9
167.21,66,20,Mass Customer,4
471.6,66,20,Mass Customer,4
1305.25,66,20,Mass Customer,4
451.65,66,20,Mass Customer,4
1305.25,26,18,High Net Worth,9
512.33,26,18,High Net Worth,9
1010.02,26,18,High Net Worth,9
573.45,26,18,High Net Worth,9
152.55,62,48,High Net Worth,7
1134.8,62,48,High Net Worth,7
195.34,62,48,High Net Worth,7
471.6,62,48,High Net Worth,7
75.75,62,48,High Net Worth,7
90.1,62,48,High Net Worth,7
201.35,39,80,Affluent Customer,3
448.68,39,80,Affluent Customer,3
1702.55,39,80,Affluent Customer,3
198.29,39,80,Affluent Customer,3
1806.79,39,80,Affluent Customer,3
144.26,39,80,Affluent Customer,3
198.22,39,80,Affluent Customer,3
64.93,48,41,High Net Worth,8
25.02,48,41,High Net Worth,8
456.45,48,41,High Net Worth,8
155.65,65,37,Mass Customer,4
90.1,65,37,Mass Customer,4
459.46,65,37,Mass Customer,4
25.02,65,37,Mass Customer,4
4.8,65,37,Mass Customer,4
921.46,65,37,Mass Customer,4
15.08,65,37,Mass Customer,4
25.02,65,37,Mass Customer,4
182.81,65,37,Mass Customer,4
43.97,65,37,Mass Customer,4
144.26,65,37,Mass Customer,4
1295.43,65,37,Mass Customer,4
797.61,58,58,High Net Worth,4
691.01,58,58,High Net Worth,4
709.34,58,58,High Net Worth,4
641.64,58,58,High Net Worth,4
641.64,58,58,High Net Worth,4
448.68,58,58,High Net Worth,4
201.35,33,46,Affluent Customer,5
90.1,33,46,Affluent Customer,5
451.65,33,46,Affluent Customer,5
309.81,33,46,Affluent Customer,5
75.14,64,83,Mass Customer,8
771.12,64,83,Mass Customer,8
72.6,64,83,Mass Customer,8
144.26,64,83,Mass Customer,8
1544.61,64,83,Mass Customer,8
827.16,64,83,Mass Customer,8
459.46,64,83,Mass Customer,8
133.38,64,83,Mass Customer,8
812.44,64,83,Mass Customer,8
133.78,64,83,Mass Customer,8
357.74,40,66,High Net Worth,9
1592.19,40,66,High Net Worth,9
41.13,40,66,High Net Worth,9
583.27,61,14,Mass Customer,12
451.65,61,14,Mass Customer,12
1592.19,61,14,Mass Customer,12
1295.43,61,14,Mass Customer,12
1344.33,61,14,Mass Customer,12
90.1,61,14,Mass Customer,12
830.24,51,49,Mass Customer,11
75.75,51,49,Mass Customer,11
167.21,51,49,Mass Customer,11
641.64,51,49,Mass Customer,11
4.8,43,92,Mass Customer,10
374.09,43,92,Mass Customer,10
872.89,43,92,Mass Customer,10
91.15,43,92,Mass Customer,10
227.26,43,92,Mass Customer,10
90.1,43,92,Mass Customer,10
1702.55,43,92,Mass Customer,10
691.01,23,6,High Net Worth,11
309.81,23,6,High Net Worth,11
1069.55,23,6,High Net Worth,11
139.23,23,6,High Net Worth,11
1230.3,55,24,Mass Customer,10
448.68,55,24,Mass Customer,10
1630.25,55,24,Mass Customer,10
57.73,55,24,Mass Customer,10
152.55,55,24,Mass Customer,10
1592.19,34,38,Mass Customer,11
531.96,34,38,Mass Customer,11
198.29,34,38,Mass Customer,11
1010.02,34,38,Mass Customer,11
155.65,34,38,Mass Customer,11
57.73,34,38,Mass Customer,11
70.92,44,92,High Net Worth,6
797.61,44,92,High Net Worth,6
1305.25,44,92,High Net Worth,6
827.16,54,68,High Net Worth,3
167.21,49,16,Mass Customer,2
144.26,49,16,Mass Customer,2
70.92,49,16,Mass Customer,2
90.1,49,16,Mass Customer,2
451.65,49,16,Mass Customer,2
167.21,49,16,Mass Customer,2
693.76,49,16,Mass Customer,2
1069.55,51,52,High Net Worth,12
64.93,51,52,High Net Worth,12
834.94,51,52,High Net Worth,12
144.26,51,52,High Net Worth,12
547.28,51,52,High Net Worth,12
167.21,51,52,High Net Worth,12
1103.43,54,68,High Net Worth,8
75.48,54,68,High Net Worth,8
43.97,54,68,High Net Worth,8
1544.61,54,68,High Net Worth,8
573.45,54,68,High Net Worth,8
448.68,54,68,High Net Worth,8
450.77,54,68,High Net Worth,8
903.11,46,96,Mass Customer,9
1279.4,46,96,Mass Customer,9
509.97,46,96,Mass Customer,9
129.01,46,96,Mass Customer,9
531.96,46,96,Mass Customer,9
201.35,42,49,Mass Customer,9
1230.27,42,49,Mass Customer,9
227.26,42,49,Mass Customer,9
135.85,42,49,Mass Customer,9
145.94,42,49,Mass Customer,9
921.46,42,49,Mass Customer,9
57.73,42,49,Mass Customer,9
152.55,42,49,Mass Customer,9
691.01,42,49,Mass Customer,9
827.16,42,49,Mass Customer,9
448.68,42,49,Mass Customer,9
1279.4,42,49,Mass Customer,9
641.64,26,96,Affluent Customer,6
1344.33,26,96,Affluent Customer,6
195.34,26,96,Affluent Customer,6
400.65,26,96,Affluent Customer,6
198.29,26,96,Affluent Customer,6
921.46,26,96,Affluent Customer,6
90.1,26,96,Affluent Customer,6
145.94,60,36,Mass Customer,8
25.02,60,36,Mass Customer,8
583.27,60,36,Mass Customer,8
448.68,60,36,Mass Customer,8
15.08,53,48,High Net Worth,7
152.55,53,48,High Net Worth,7
1069.55,53,48,High Net Worth,7
737.57,53,48,High Net Worth,7
1617.3,53,48,High Net Worth,7
1055.82,53,48,High Net Worth,7
14.23,35,53,Affluent Customer,9
903.11,35,53,Affluent Customer,9
908.77,35,53,Affluent Customer,9
45.96,35,53,Affluent Customer,9
114.93,35,53,Affluent Customer,9
143.36,61,28,Affluent Customer,3
1055.82,61,28,Affluent Customer,3
155.65,61,28,Affluent Customer,3
1630.25,61,28,Affluent Customer,3
167.21,61,28,Affluent Customer,3
531.96,46,36,High Net Worth,12
1531.93,46,36,High Net Worth,12
14.23,60,13,Mass Customer,7
75.48,60,13,Mass Customer,7
709.34,60,13,Mass Customer,7
531.96,60,13,Mass Customer,7
817.36,60,13,Mass Customer,7
797.61,60,13,Mass Customer,7
1806.79,25,63,Mass Customer,10
75.75,25,63,Mass Customer,10
1592.19,25,63,Mass Customer,10
155.65,25,63,Mass Customer,10
374.09,25,63,Mass Customer,10
128.46,25,63,Mass Customer,10
617.67,25,63,Mass Customer,10
737.57,46,1,Mass Customer,5
434.14,46,1,Mass Customer,5
64.93,46,1,Mass Customer,5
199.1,46,1,Mass Customer,5
903.11,46,1,Mass Customer,5
531.96,46,1,Mass Customer,5
75.14,36,98,High Net Worth,10
448.68,36,98,High Net Worth,10
1134.8,36,98,High Net Worth,10
167.21,36,98,High Net Worth,10
195.34,42,48,Mass Customer,7
64.93,42,48,Mass Customer,7
91.15,42,48,Mass Customer,7
817.36,42,48,Mass Customer,7
1344.33,25,73,Affluent Customer,11
737.57,25,73,Affluent Customer,11
834.94,25,73,Affluent Customer,11
908.77,25,73,Affluent Customer,11
110.81,25,73,Affluent Customer,11
45.96,25,73,Affluent Customer,11
35.13,42,77,Affluent Customer,1
903.11,42,77,Affluent Customer,1
812.44,42,77,Affluent Customer,1
110.56,42,77,Affluent Customer,1
921.46,42,77,Affluent Customer,1
450.77,42,77,Affluent Customer,1
471.6,42,77,Affluent Customer,1
448.68,26,47,Affluent Customer,11
1069.55,26,47,Affluent Customer,11
802.26,26,47,Affluent Customer,11
573.45,26,47,Affluent Customer,11
15.08,26,47,Affluent Customer,11
182.81,26,47,Affluent Customer,11
133.38,26,47,Affluent Customer,11
1592.19,20,72,Mass Customer,9
448.68,20,72,Mass Customer,9
1617.3,24,55,Affluent Customer,7
921.46,24,55,Affluent Customer,7
1305.25,24,55,Affluent Customer,7
182.81,24,55,Affluent Customer,7
1279.4,24,55,Affluent Customer,7
128.46,24,55,Affluent Customer,7
75.14,55,63,Affluent Customer,8
400.65,55,63,Affluent Customer,8
830.24,55,63,Affluent Customer,8
434.14,55,63,Affluent Customer,8
1230.3,54,47,Affluent Customer,6
182.81,54,47,Affluent Customer,6
459.46,54,47,Affluent Customer,6
827.16,54,47,Affluent Customer,6
471.6,54,47,Affluent Customer,6
450.77,54,47,Affluent Customer,6
374.09,25,55,Mass Customer,8
110.81,25,55,Mass Customer,8
1592.19,25,55,Mass Customer,8
227.26,25,55,Mass Customer,8
1028.76,25,55,Mass Customer,8
872.89,25,55,Mass Customer,8
64.93,25,55,Mass Customer,8
309.81,25,55,Mass Customer,8
1305.25,25,55,Mass Customer,8
145.94,25,55,Mass Customer,8
15.08,25,55,Mass Customer,8
448.68,25,55,Mass Customer,8
509.97,26,37,Mass Customer,9
91.15,26,37,Mass Customer,9
450.77,26,37,Mass Customer,9
357.74,26,37,Mass Customer,9
133.38,60,23,Mass Customer,8
797.61,60,23,Mass Customer,8
1010.02,60,23,Mass Customer,8
834.94,60,23,Mass Customer,8
43.97,60,23,Mass Customer,8
114.93,60,23,Mass Customer,8
133.38,58,70,High Net Worth,9
830.24,58,70,High Net Worth,9
1531.93,44,2,High Net Worth,1
531.96,44,2,High Net Worth,1
135.85,44,2,High Net Worth,1
1660.88,44,2,High Net Worth,1
144.26,44,2,High Net Worth,1
1103.43,44,2,High Net Worth,1
451.65,56,79,High Net Worth,5
1544.61,56,79,High Net Worth,5
133.78,56,79,High Net Worth,5
745.94,56,79,High Net Worth,5
195.34,56,79,High Net Worth,5
90.1,56,79,High Net Worth,5
75.14,56,79,High Net Worth,5
1544.61,56,79,High Net Worth,5
198.22,56,79,High Net Worth,5
1617.3,34,44,Mass Customer,12
459.46,34,44,Mass Customer,12
198.29,34,44,Mass Customer,12
75.48,27,90,Affluent Customer,10
448.68,27,90,Affluent Customer,10
128.46,27,90,Affluent Customer,10
771.12,27,90,Affluent Customer,10
834.94,27,90,Affluent Customer,10
1230.3,46,20,Affluent Customer,6
114.93,46,20,Affluent Customer,6
199.1,46,20,Affluent Customer,6
471.6,46,20,Affluent Customer,6
128.46,46,20,Affluent Customer,6
450.77,46,20,Affluent Customer,6
155.65,32,1,Mass Customer,9
1069.55,32,1,Mass Customer,9
198.29,32,1,Mass Customer,9
91.15,32,1,Mass Customer,9
459.46,32,1,Mass Customer,9
691.01,32,1,Mass Customer,9
133.38,32,1,Mass Customer,9
531.96,32,1,Mass Customer,9
400.65,32,1,Mass Customer,9
1544.61,32,1,Mass Customer,9
1103.43,31,19,Mass Customer,7
128.46,31,19,Mass Customer,7
400.65,31,19,Mass Customer,7
908.77,31,19,Mass Customer,7
1592.19,31,19,Mass Customer,7
1028.76,31,19,Mass Customer,7
129.01,51,53,Mass Customer,5
35.13,51,53,Mass Customer,5
1544.61,51,53,Mass Customer,5
15.08,51,53,Mass Customer,5
75.14,51,53,Mass Customer,5
133.38,43,40,Affluent Customer,12
445.21,43,40,Affluent Customer,12
471.6,43,40,Affluent Customer,12
451.65,43,40,Affluent Customer,12
1305.25,43,40,Affluent Customer,12
75.75,43,40,Affluent Customer,12
110.56,51,79,High Net Worth,9
110.56,51,79,High Net Worth,9
133.38,46,49,Mass Customer,7
75.48,46,49,Mass Customer,7
1592.19,46,49,Mass Customer,7
64.51,46,49,Mass Customer,7
14.23,46,49,Mass Customer,7
1702.55,46,49,Mass Customer,7
693.76,46,49,Mass Customer,7
709.34,46,49,Mass Customer,7
1531.93,46,49,Mass Customer,7
155.65,46,49,Mass Customer,7
15.08,46,49,Mass Customer,7
201.35,20,46,High Net Worth,6
25.02,20,46,High Net Worth,6
617.67,20,46,High Net Worth,6
1055.82,20,46,High Net Worth,6
15.08,20,46,High Net Worth,6
448.68,20,46,High Net Worth,6
908.77,20,46,High Net Worth,6
43.97,43,81,Affluent Customer,12
434.14,43,81,Affluent Customer,12
471.6,43,81,Affluent Customer,12
1230.3,43,81,Affluent Customer,12
1806.79,65,30,High Net Worth,9
802.26,65,30,High Net Worth,9
400.65,65,30,High Net Worth,9
471.6,65,30,High Net Worth,9
309.81,44,48,Affluent Customer,7
43.97,44,48,Affluent Customer,7
129.01,44,48,Affluent Customer,7
583.27,44,48,Affluent Customer,7
139.23,44,48,Affluent Customer,7
1617.3,44,48,Affluent Customer,7
75.48,44,48,Affluent Customer,7
1617.3,44,48,Affluent Customer,7
509.97,47,3,Mass Customer,9
872.89,47,3,Mass Customer,9
1295.43,47,3,Mass Customer,9
512.33,47,3,Mass Customer,9
908.77,47,3,Mass Customer,9
145.94,47,3,Mass Customer,9
189.28,47,3,Mass Customer,9
903.11,47,3,Mass Customer,9
1344.33,32,75,Mass Customer,3
4.8,32,75,Mass Customer,3
693.76,32,75,Mass Customer,3
189.28,32,75,Mass Customer,3
139.23,32,75,Mass Customer,3
531.96,32,75,Mass Customer,3
450.77,32,75,Mass Customer,3
641.64,57,91,Affluent Customer,8
641.64,57,91,Affluent Customer,8
872.89,57,91,Affluent Customer,8
75.48,44,90,Mass Customer,3
531.96,44,90,Mass Customer,3
45.96,44,90,Mass Customer,3
75.75,44,90,Mass Customer,3
189.28,65,45,High Net Worth,5
15.08,65,45,High Net Worth,5
1103.43,65,45,High Net Worth,5
448.68,65,45,High Net Worth,5
448.68,65,45,High Net Worth,5
309.81,65,45,High Net Worth,5
512.33,55,98,High Net Worth,9
1702.55,55,98,High Net Worth,9
1702.55,55,98,High Net Worth,9
1531.93,55,98,High Net Worth,9
1630.25,55,98,High Net Worth,9
1134.8,55,98,High Net Worth,9
227.26,55,98,High Net Worth,9
195.34,59,67,Mass Customer,7
451.65,59,67,Mass Customer,7
1055.82,59,67,Mass Customer,7
1230.27,59,67,Mass Customer,7
802.26,59,67,Mass Customer,7
182.81,59,67,Mass Customer,7
35.13,61,98,High Net Worth,9
143.36,61,98,High Net Worth,9
1660.88,21,59,Mass Customer,12
1592.19,21,59,Mass Customer,12
872.89,21,59,Mass Customer,12
182.81,21,59,Mass Customer,12
834.94,21,59,Mass Customer,12
135.85,21,59,Mass Customer,12
1103.43,21,59,Mass Customer,12
110.81,21,59,Mass Customer,12
309.81,61,20,Affluent Customer,9
110.56,61,20,Affluent Customer,9
872.89,61,20,Affluent Customer,9
1660.88,61,20,Affluent Customer,9
64.93,61,20,Affluent Customer,9
145.94,61,20,Affluent Customer,9
357.74,61,20,Affluent Customer,9
199.1,61,20,Affluent Customer,9
509.97,61,20,Affluent Customer,9
64.51,61,20,Affluent Customer,9
199.1,19,45,Mass Customer,9
445.21,19,45,Mass Customer,9
547.28,19,45,Mass Customer,9
64.93,19,45,Mass Customer,9
143.36,19,45,Mass Customer,9
737.57,19,45,Mass Customer,9
771.12,32,33,Affluent Customer,5
75.75,32,33,Affluent Customer,5
1531.93,32,33,Affluent Customer,5
64.93,32,33,Affluent Customer,5
35.13,32,33,Affluent Customer,5
139.23,32,33,Affluent Customer,5
448.68,66,23,Mass Customer,8
431.33,66,23,Mass Customer,8
167.21,66,23,Mass Customer,8
872.89,66,23,Mass Customer,8
43.97,66,23,Mass Customer,8
745.94,43,68,Mass Customer,9
903.11,43,68,Mass Customer,9
70.92,43,68,Mass Customer,9
583.27,43,68,Mass Customer,9
1069.55,43,68,Mass Customer,9
1806.79,45,32,High Net Worth,6
35.13,45,32,High Net Worth,6
64.51,45,32,High Net Worth,6
15.08,45,32,High Net Worth,6
198.29,45,32,High Net Worth,6
357.74,45,32,High Net Worth,6
195.34,45,32,High Net Worth,6
1531.93,45,32,High Net Worth,6
451.65,45,32,High Net Worth,6
64.93,45,32,High Net Worth,6
45.96,45,32,High Net Worth,6
144.26,53,64,Mass Customer,8
209.84,53,64,Mass Customer,8
512.33,53,64,Mass Customer,8
75.14,53,64,Mass Customer,8
1660.88,53,64,Mass Customer,8
921.46,53,64,Mass Customer,8
1279.4,53,64,Mass Customer,8
691.01,26,26,Mass Customer,12
189.28,26,26,Mass Customer,12
450.77,24,12,Affluent Customer,10
1344.33,24,12,Affluent Customer,10
145.94,24,12,Affluent Customer,10
834.94,24,12,Affluent Customer,10
139.23,24,12,Affluent Customer,10
693.76,24,12,Affluent Customer,10
1295.43,24,12,Affluent Customer,10
14.23,24,12,Affluent Customer,10
135.85,24,12,Affluent Customer,10
209.84,48,89,High Net Worth,9
1630.25,48,89,High Net Worth,9
143.36,48,89,High Net Worth,9
448.68,48,89,High Net Worth,9
445.21,48,89,High Net Worth,9
1055.82,48,89,High Net Worth,9
1305.25,48,89,High Net Worth,9
531.96,48,89,High Net Worth,9
35.13,48,89,High Net Worth,9
448.68,48,89,High Net Worth,9
737.57,48,89,High Net Worth,9
448.68,48,89,High Net Worth,9
509.97,58,67,Mass Customer,7
57.73,58,67,Mass Customer,7
139.23,58,67,Mass Customer,7
70.92,58,67,Mass Customer,7
91.15,58,67,Mass Customer,7
357.74,46,29,High Net Worth,5
456.45,46,29,High Net Worth,5
1055.82,46,29,High Net Worth,5
434.14,46,29,High Net Worth,5
110.56,46,29,High Net Worth,5
128.46,46,29,High Net Worth,5
133.78,61,12,Affluent Customer,6
921.46,61,12,Affluent Customer,6
91.15,61,12,Affluent Customer,6
1592.19,61,12,Affluent Customer,6
547.28,61,12,Affluent Customer,6
25.02,61,12,Affluent Customer,6
144.26,61,12,Affluent Customer,6
45.96,53,82,Mass Customer,5
114.93,53,82,Mass Customer,5
1592.19,53,82,Mass Customer,5
771.12,53,82,Mass Customer,5
908.77,53,82,Mass Customer,5
1702.55,53,82,Mass Customer,5
1660.88,59,33,High Net Worth,11
15.08,59,33,High Net Worth,11
110.56,59,33,High Net Worth,11
209.84,59,33,High Net Worth,11
450.77,59,33,High Net Worth,11
509.97,59,33,High Net Worth,11
448.68,59,33,High Net Worth,11
737.57,42,92,Affluent Customer,4
1069.55,42,92,Affluent Customer,4
64.93,42,92,Affluent Customer,4
451.65,42,92,Affluent Customer,4
1295.43,42,92,Affluent Customer,4
110.81,33,65,Affluent Customer,7
4.8,33,65,Affluent Customer,7
641.64,33,65,Affluent Customer,7
201.35,40,82,Mass Customer,10
827.16,40,82,Mass Customer,10
834.94,40,82,Mass Customer,10
15.08,35,98,High Net Worth,8
573.45,35,98,High Net Worth,8
400.65,35,98,High Net Worth,8
903.11,35,98,High Net Worth,8
1617.3,35,98,High Net Worth,8
201.35,35,98,High Net Worth,8
139.23,35,98,High Net Worth,8
1806.79,35,98,High Net Worth,8
201.35,43,58,Mass Customer,3
547.28,43,58,Mass Customer,3
617.67,43,58,Mass Customer,3
45.96,43,58,Mass Customer,3
64.51,43,58,Mass Customer,3
357.74,43,58,Mass Customer,3
72.6,43,58,Mass Customer,3
583.27,43,58,Mass Customer,3
1630.25,56,53,Mass Customer,3
227.26,56,53,Mass Customer,3
509.97,56,53,Mass Customer,3
448.68,56,53,Mass Customer,3
547.28,56,53,Mass Customer,3
1295.43,56,53,Mass Customer,3
35.13,56,53,Mass Customer,3
1103.43,56,53,Mass Customer,3
617.67,53,67,High Net Worth,3
72.6,53,67,High Net Worth,3
91.15,53,67,High Net Worth,3
72.6,53,67,High Net Worth,3
1702.55,53,67,High Net Worth,3
1028.76,43,84,High Net Worth,4
797.61,43,84,High Net Worth,4
1806.79,43,84,High Net Worth,4
1103.43,43,84,High Net Worth,4
110.81,27,48,Affluent Customer,10
72.6,27,48,Affluent Customer,10
448.68,27,48,Affluent Customer,10
135.85,27,48,Affluent Customer,10
195.34,27,48,Affluent Customer,10
75.75,27,48,Affluent Customer,10
209.84,65,54,Mass Customer,11
1010.02,65,54,Mass Customer,11
1069.55,47,9,Mass Customer,8
189.28,47,9,Mass Customer,8
129.01,47,9,Mass Customer,8
167.21,47,9,Mass Customer,8
1702.55,47,9,Mass Customer,8
445.21,47,9,Mass Customer,8
812.44,47,9,Mass Customer,8
1806.79,56,14,Affluent Customer,11
617.67,56,14,Affluent Customer,11
129.01,56,14,Affluent Customer,11
903.11,56,14,Affluent Customer,11
1544.61,56,14,Affluent Customer,11
25.02,33,60,High Net Worth,8
182.81,33,60,High Net Worth,8
1344.33,33,60,High Net Worth,8
167.21,33,60,High Net Worth,8
167.21,33,60,High Net Worth,8
1028.76,33,60,High Net Worth,8
4.8,33,60,High Net Worth,8
921.46,43,22,High Net Worth,10
70.92,43,22,High Net Worth,10
471.6,43,22,High Net Worth,10
110.56,43,22,High Net Worth,10
110.56,43,22,High Net Worth,10
195.34,43,22,High Net Worth,10
583.27,43,22,High Net Worth,10
217.51,25,63,Affluent Customer,11
573.45,25,63,Affluent Customer,11
1617.3,25,63,Affluent Customer,11
70.92,25,63,Affluent Customer,11
1028.76,43,89,Mass Customer,8
812.44,43,89,Mass Customer,8
374.09,43,89,Mass Customer,8
771.12,43,89,Mass Customer,8
144.26,43,89,Mass Customer,8
812.44,36,96,Mass Customer,8
434.14,36,96,Mass Customer,8
812.44,36,96,Mass Customer,8
227.26,36,96,Mass Customer,8
583.27,45,71,Mass Customer,4
1630.25,45,71,Mass Customer,4
110.81,45,71,Mass Customer,4
745.94,45,71,Mass Customer,4
133.78,45,71,Mass Customer,4
144.26,45,71,Mass Customer,4
921.46,45,71,Mass Customer,4
155.65,42,34,Mass Customer,12
1702.55,42,34,Mass Customer,12
445.21,42,34,Mass Customer,12
1230.3,42,34,Mass Customer,12
547.28,42,34,Mass Customer,12
450.77,42,34,Mass Customer,12
41.13,42,34,Mass Customer,12
400.65,42,4,Affluent Customer,10
1295.43,42,68,Mass Customer,1
41.13,42,68,Mass Customer,1
583.27,42,68,Mass Customer,1
445.21,44,22,Mass Customer,3
512.33,44,22,Mass Customer,3
41.13,44,22,Mass Customer,3
